Hour,Region,AI_IT_Load_MW,NonAI_IT_Load_MW,IT_Load_MW,Total_Load_MW,GridPurchase_MW,GridSell_MW,GridLoad_MW,GridCharge_MW,RenewableDirect_MW,RenewableCharge_MW,RenewableSell_MW,Curtailment_MW,ChargePower_MW,DischargePower_MW,SOC_MWh
1080,RegionF,65.652,276.198,341.84999999999997,434.1495,0.0,220.0,0.0,0.0,320.19000000000005,0.0,220.0,0.0,0.0,113.95949999999993,410.07204392105615
1081,RegionF,49.344,322.226,371.57,471.8939,0.0,220.0,0.0,0.0,367.87,0.0,220.0,0.0,0.0,104.02389999999997,298.2183880070777
1082,RegionF,53.434,368.856,422.28999999999996,536.3082999999999,0.0,220.0,0.0,0.0,430.0,0.0,220.0,0.0,0.0,106.30829999999992,183.9083880070778
1083,RegionF,82.3333333333,353.616667,435.9500003333,553.656500423291,0.0,220.0,0.0,0.0,502.35,0.0,220.0,0.0,0.0,51.30650042329103,128.7401079820337
1084,RegionF,88.4633333333,373.266667,461.7300003333,586.397100423291,0.0,220.0,0.0,0.0,580.0,0.0,220.0,0.0,0.0,6.397100423291022,121.86150537634443
1085,RegionF,83.0773333333,398.722667,481.8000003333,611.886000423291,0.0,220.0,0.0,0.0,611.886000423291,-0.0,220.0,45.76399957670901,0.0,0.0,121.86150537634443
1086,RegionF,93.6213333333,381.178667,474.80000033330003,602.9960004232911,0.0,220.0,0.0,0.0,602.9960004232911,-0.0,220.0,127.0039995767089,0.0,0.0,121.86150537634443
1087,RegionF,84.6253333333,386.554667,471.1800003333,598.398600423291,0.0,220.0,0.0,0.0,598.398600423291,-0.0,220.0,193.731399576709,0.0,0.0,121.86150537634443
1088,RegionF,96.0186666667,328.441333,424.4599996667,539.064199576709,0.0,220.0,0.0,0.0,539.064199576709,-0.0,220.0,300.7458004232909,0.0,0.0,121.86150537634443
1089,RegionF,136.9693333333,312.830667,449.8000003333,571.246000423291,0.0,220.0,0.0,0.0,571.246000423291,-0.0,220.0,298.533999576709,0.0,0.0,121.86150537634443
1090,RegionF,110.5613333333,316.358667,426.92000033330004,542.188400423291,0.0,220.0,0.0,0.0,542.188400423291,-0.0,220.0,337.811599576709,0.0,0.0,121.86150537634443
1091,RegionF,97.362,288.168,385.53,489.62309999999997,0.0,220.0,0.0,0.0,489.62309999999997,-0.0,220.0,380.1569,0.0,0.0,121.86150537634443
1092,RegionF,83.6066666667,271.493333,355.0999996667,450.97699957670903,0.0,220.0,0.0,0.0,450.97699957670903,-0.0,220.0,388.8330004232909,0.0,0.0,121.86150537634443
1093,RegionF,111.4766666667,220.894333,332.37099966669996,422.11116957670896,0.0,220.0,0.0,0.0,422.11116957670896,0.0,220.0,370.01883042329104,0.0,0.0,121.86150537634443
1094,RegionF,109.724,214.963,324.687,412.35249000000005,0.0,220.0,0.0,0.0,412.3524900000003,-0.0,220.0,317.6475099999997,0.0,-2.2467361304734369e-13,121.86150537634467
1095,RegionF,97.4063333333,197.483667,294.8900003333,374.510300423291,0.0,220.0,0.0,0.0,374.510300423291,-0.0,220.0,283.13969957670895,0.0,0.0,121.86150537634467
1096,RegionF,120.3093333333,133.173667,253.4830003333,321.923410423291,0.0,220.0,0.0,0.0,321.923410423291,250.0,220.0,8.076589576709011,250.0,0.0,356.86150537634467
1097,RegionF,92.2133333333,149.146667,241.3600003333,306.527200423291,0.0,220.0,0.0,0.0,306.527200423291,195.82279957670903,220.0,0.0,195.82279957670903,0.0,540.9349369784511
1098,RegionF,82.3256666667,117.484333,199.8099996667,253.758699576709,0.0,220.0,0.0,0.0,253.758699576709,176.24130042329102,220.0,0.0,176.24130042329102,0.0,706.6017593763447
1099,RegionF,91.3333333333,156.806667,248.1400003333,315.137800423291,0.0,220.0,0.0,0.0,315.137800423291,52.73219957670894,220.0,-0.0,52.73219957670894,0.0,756.1700269784511
1100,RegionF,76.9443333333,171.295667,248.2400003333,315.26480042329104,0.0,220.0,0.0,0.0,315.26480042329104,0.0,220.0,4.925199576709019,0.0,0.0,756.1700269784511
1101,RegionF,87.5306666667,174.299333,261.8299996667,332.52409957670903,0.0,220.0,0.0,0.0,290.22,0.0,220.0,0.0,0.0,42.30409957670901,710.6817478637103
1102,RegionF,88.962,201.008,289.97,368.2619,0.0,220.0,0.0,0.0,280.0,0.0,220.0,0.0,0.0,88.26190000000003,615.776479046506
1103,RegionF,81.536,260.404,341.94,434.2638,0.0,220.0,0.0,0.0,290.22,0.0,220.0,0.0,0.0,144.04379999999998,460.8906725948931
1104,RegionF,56.4266666667,276.723333,333.1499996667,423.100499576709,0.0,220.0,0.0,0.0,320.19000000000005,0.0,220.0,0.0,0.0,102.91049957670896,350.2342214371415
1105,RegionF,61.7466666667,328.363333,390.1099996667,495.439699576709,0.0,220.0,0.0,0.0,367.87,0.0,220.0,0.0,0.0,127.56969957670901,213.0625014621856
1106,RegionF,111.8633333333,306.246667,418.11000033330004,530.9997004232911,0.0,220.0,0.0,0.0,430.0,0.0,220.0,0.0,0.0,100.99970042329107,104.46067305004465
1107,RegionF,116.256,313.444,429.70000000000005,545.719,0.0,194.72942593654153,0.0,0.0,527.6205740634585,0.0,194.72942593654153,0.0,0.0,18.09842593654153,85.0
1108,RegionF,153.8693333333,300.300667,454.1700003333,576.795900423291,0.0,220.0,0.0,0.0,576.795900423291,-0.0,220.0,3.2040995767090408,0.0,0.0,85.0
1109,RegionF,99.7133333333,377.846667,477.5600003333,606.501200423291,0.0,220.0,0.0,0.0,606.501200423291,-0.0,220.0,51.14879957670894,0.0,0.0,85.0
1110,RegionF,84.74,392.94,477.68,606.6536,0.0,220.0,0.0,0.0,606.6536,-0.0,220.0,123.34640000000002,0.0,0.0,85.0
1111,RegionF,71.4306666667,407.999333,479.4299996667,608.876099576709,0.0,220.0,0.0,0.0,608.876099576709,-0.0,220.0,183.25390042329104,0.0,0.0,85.0
1112,RegionF,77.476,362.464,439.94,558.7238,0.0,220.0,0.0,0.0,558.7238,0.0,220.0,281.08619999999996,0.0,0.0,85.0
1113,RegionF,90.6503333333,366.719667,457.3700003333,580.859900423291,0.0,220.0,0.0,0.0,580.859900423291,0.0,220.0,288.92009957670894,0.0,0.0,85.0
1114,RegionF,108.05,287.62,395.67,502.5009,0.0,220.0,0.0,0.0,502.5009,-0.0,220.0,377.4991,0.0,0.0,85.0
1115,RegionF,79.96,311.19,391.15,496.7605,0.0,220.0,0.0,0.0,496.7605,-0.0,220.0,373.0195,0.0,0.0,85.0
1116,RegionF,79.7373333333,283.862667,363.6000003333,461.772000423291,0.0,220.0,0.0,0.0,461.772000423291,100.81838517868779,220.0,277.2196143980212,100.81838517868779,0.0,179.76928206796651
1117,RegionF,105.812,235.188,341.0,433.07,0.0,220.0,0.0,0.0,433.07,-0.0,220.0,359.06,0.0,0.0,179.76928206796651
1118,RegionF,68.8536666667,246.841333,315.69499966669997,400.93264957670897,0.0,220.0,0.0,0.0,400.93264957670897,-0.0,220.0,329.06735042329103,0.0,0.0,179.76928206796651
1119,RegionF,74.384,219.341,293.725,373.03075,0.0,220.0,0.0,0.0,373.03075,-0.0,220.0,284.61924999999997,0.0,0.0,179.76928206796651
1120,RegionF,89.098,158.782,247.88,314.8076,0.0,220.0,0.0,0.0,314.8076,250.0,220.0,15.19240000000002,250.0,0.0,414.7692820679665
1121,RegionF,111.3746666667,135.835333,247.20999966669999,313.956699576709,0.0,220.0,0.0,0.0,313.956699576709,188.393300423291,220.0,0.0,188.393300423291,0.0,591.8589844658601
1122,RegionF,113.3466666667,107.403333,220.7499996667,280.352499576709,0.0,220.0,0.0,0.0,280.352499576709,149.64750042329098,220.0,0.0,149.64750042329098,0.0,732.5276348637536
1123,RegionF,104.2206666667,139.609333,243.8299996667,309.664099576709,0.0,220.0,0.0,0.0,309.664099576709,2.1316282072803006e-14,220.0,58.20590042329096,2.1316282072803006e-14,0.0,732.5276348637536
1124,RegionF,86.4953333333,172.534667,259.0300003333,328.968100423291,0.0,220.0,0.0,0.0,320.19000000000005,0.0,220.0,0.0,0.0,8.778100423290937,723.088817204301
1125,RegionF,52.6573333333,181.162667,233.82000033330002,296.95140042329103,0.0,220.0,0.0,0.0,290.22,0.0,220.0,0.0,0.0,6.7314004232910065,715.8507522330203
1126,RegionF,47.7186666667,248.221333,295.9399996667,375.843799576709,0.0,220.0,0.0,0.0,280.0,0.0,220.0,0.0,0.0,95.84379957670899,612.7929032258064
1127,RegionF,27.964,276.496,304.46,386.6642,0.0,220.0,0.0,0.0,290.22,0.0,220.0,0.0,0.0,96.44419999999997,509.08946236559143
1128,RegionF,21.74,333.3,355.04,450.90080000000006,0.0,220.0,0.0,0.0,320.19000000000005,0.0,220.0,0.0,0.0,130.7108,368.54021505376346
1129,RegionF,22.64,343.09,365.72999999999996,464.47709999999995,0.0,220.0,0.0,0.0,367.87,0.0,220.0,0.0,0.0,96.60709999999995,264.6616129032259
1130,RegionF,40.1433333333,359.736667,399.8800003333,507.84760042329106,0.0,220.0,0.0,0.0,430.0,0.0,220.0,0.0,0.0,77.84760042329106,180.95451567388068
1131,RegionF,48.9106666667,409.729333,458.6399996667,582.472799576709,0.0,220.0,0.0,0.0,502.35,0.0,220.0,0.0,0.0,80.12279957670899,94.80096774193552
1132,RegionF,54.5,409.37,463.87,589.1149,0.0,220.0,0.0,0.0,580.0,0.0,220.0,0.0,0.0,9.114900000000034,85.0
1133,RegionF,51.236,409.704,460.94,585.3938,0.0,220.0,0.0,0.0,585.3938,-0.0,220.0,72.25619999999992,0.0,0.0,85.0
1134,RegionF,66.148,407.372,473.52,601.3704,0.0,220.0,0.0,0.0,601.3704,0.0,220.0,128.62959999999998,0.0,0.0,85.0
1135,RegionF,50.1263333333,414.253667,464.3800003333,589.762600423291,0.0,220.0,0.0,0.0,589.762600423291,-0.0,220.0,202.36739957670898,0.0,0.0,85.0
1136,RegionF,55.52,384.27,439.78999999999996,558.5332999999999,0.0,220.0,0.0,0.0,558.5332999999999,0.0,220.0,281.2767,0.0,0.0,85.0
1137,RegionF,68.1493333333,336.400667,404.5500003333,513.778500423291,0.0,220.0,0.0,0.0,513.778500423291,0.0,220.0,356.00149957670897,0.0,0.0,85.0
1138,RegionF,42.4613333333,416.368667,458.8300003333,582.714100423291,0.0,220.0,0.0,0.0,582.714100423291,0.0,220.0,297.28589957670897,0.0,0.0,85.0
1139,RegionF,63.872,321.668,385.54,489.6358,0.0,220.0,0.0,0.0,489.6358,0.0,220.0,380.14419999999996,0.0,0.0,85.0
1140,RegionF,58.816,306.304,365.12,463.7024,0.0,220.0,0.0,0.0,463.7024,-0.0,220.0,376.10759999999993,0.0,0.0,85.0
1141,RegionF,61.628,276.16,337.788,428.99076,0.0,220.0,0.0,0.0,428.99076,-0.0,220.0,363.13924,0.0,0.0,85.0
1142,RegionF,45.356,278.61,323.966,411.43682,0.0,220.0,0.0,0.0,411.43682,0.0,220.0,318.56318,0.0,0.0,85.0
1143,RegionF,28.9826666667,254.339333,283.3219996667,359.818939576709,0.0,220.0,0.0,0.0,359.818939576709,50.83277560436061,220.0,246.99828481893036,50.83277560436061,0.0,132.78280906809897
1144,RegionF,82.456,177.664,260.12,330.3524,0.0,220.0,0.0,0.0,330.3524,249.6476,220.0,0.0,249.6476,0.0,367.451553068099
1145,RegionF,91.49,136.16,227.64999999999998,289.1155,0.0,220.0,0.0,0.0,289.1155,213.23450000000003,220.0,0.0,213.23450000000003,0.0,567.891983068099
1146,RegionF,142.584,100.646,243.23000000000002,308.9021,0.0,220.0,0.0,0.0,308.9021,121.09789999999998,220.0,0.0,121.09789999999998,0.0,681.7240090680989
1147,RegionF,121.9493333333,89.510667,211.4600003333,268.554200423291,0.0,220.0,0.0,0.0,268.554200423291,99.31579957670903,220.0,0.0,99.31579957670903,0.0,775.0808606702054
1148,RegionF,101.532,138.208,239.74,304.4698,0.0,220.0,0.0,0.0,304.4698,-0.0,220.0,15.720200000000034,0.0,0.0,775.0808606702054
1149,RegionF,96.6883333333,175.171667,271.86000033330004,345.26220042329106,0.0,220.0,0.0,0.0,290.22,0.0,220.0,0.0,0.0,55.042200423291035,715.8956989247312
1150,RegionF,86.449,210.221,296.67,376.77090000000004,0.0,220.0,0.0,0.0,280.0,0.0,220.0,0.0,0.0,96.77090000000004,611.8409677419354
1151,RegionF,80.0873333333,216.902667,296.99000033330003,377.17730042329106,0.0,220.0,0.0,0.0,290.22,0.0,220.0,0.0,0.0,86.95730042329103,518.3384941685042
1152,RegionF,47.724,309.186,356.90999999999997,453.2757,0.0,220.0,0.0,0.0,320.19000000000005,0.0,220.0,0.0,0.0,133.08569999999992,375.23559094269785
1153,RegionF,71.6206666667,309.989333,381.6099996667,484.644699576709,0.0,220.0,0.0,0.0,367.87,0.0,220.0,0.0,0.0,116.774699576709,249.67139784946238
1154,RegionF,73.878,349.752,423.63,538.0101,0.0,220.0,0.0,0.0,430.0,0.0,220.0,0.0,0.0,108.01009999999997,133.53150537634414
1155,RegionF,83.872,347.218,431.09000000000003,547.4843000000001,0.0,220.0,0.0,0.0,502.35,0.0,220.0,0.0,0.0,45.13430000000005,85.0
1156,RegionF,90.136,354.504,444.64,564.6928,0.0,220.0,0.0,0.0,564.6928,-0.0,220.0,15.307199999999966,0.0,0.0,85.0
1157,RegionF,79.344,392.776,472.12,599.5924,0.0,220.0,0.0,0.0,599.5924,0.0,220.0,58.05759999999998,0.0,0.0,85.0
1158,RegionF,75.6153333333,400.464667,476.0800003333,604.621600423291,0.0,220.0,0.0,0.0,604.621600423291,-0.0,220.0,125.37839957670894,0.0,0.0,85.0
1159,RegionF,75.8786666667,390.111333,465.9899996667,591.8072995767089,0.0,220.0,0.0,0.0,591.8072995767089,0.0,220.0,200.32270042329105,0.0,0.0,85.0
1160,RegionF,66.0493333333,393.320667,459.3700003333,583.399900423291,0.0,220.0,0.0,0.0,583.399900423291,0.0,220.0,256.41009957670894,0.0,0.0,85.0
1161,RegionF,88.2893333333,349.840667,438.1300003333,556.425100423291,0.0,220.0,0.0,0.0,556.425100423291,0.0,220.0,313.35489957670893,0.0,0.0,85.0
1162,RegionF,89.4553333333,315.804667,405.2600003333,514.680200423291,0.0,220.0,0.0,0.0,514.680200423291,0.0,220.0,365.319799576709,0.0,0.0,85.0
1163,RegionF,68.1266666667,348.653333,416.77999966669995,529.3105995767089,0.0,220.0,0.0,0.0,529.3105995767089,0.0,220.0,340.46940042329106,0.0,0.0,85.0
1164,RegionF,78.7286666667,258.921333,337.6499996667,428.81549957670904,0.0,220.0,0.0,0.0,428.81549957670904,0.0,220.0,410.9945004232909,0.0,0.0,85.0
1165,RegionF,46.3693333333,283.076667,329.4460003333,418.396420423291,0.0,220.0,0.0,0.0,418.396420423291,0.0,220.0,373.733579576709,0.0,0.0,85.0
1166,RegionF,25.6853333333,270.784667,296.4700003333,376.516900423291,0.0,220.0,0.0,0.0,376.516900423291,-0.0,220.0,353.483099576709,0.0,0.0,85.0
1167,RegionF,5.638,275.49,281.128,357.03256,0.0,220.0,0.0,0.0,357.03256,167.45723660885258,220.0,133.1602033911474,167.45723660885258,0.0,242.40980241232143
1168,RegionF,47.75,196.98,244.73,310.8071,0.0,220.0,0.0,0.0,310.8071,250.0,220.0,19.19290000000001,250.0,0.0,477.4098024123214
1169,RegionF,48.2583333333,202.361667,250.62000033330003,318.28740042329105,0.0,220.0,0.0,0.0,318.28740042329105,184.06259957670898,220.0,0.0,184.06259957670898,0.0,650.4286460144278
1170,RegionF,54.596,196.864,251.46,319.3542,0.0,220.0,0.0,0.0,319.3542,110.64580000000001,220.0,0.0,110.64580000000001,0.0,754.4356980144279
1171,RegionF,71.0873333333,190.282667,261.3700003333,331.939900423291,0.0,220.0,0.0,0.0,331.939900423291,-0.0,220.0,35.93009957670898,0.0,0.0,754.4356980144279
1172,RegionF,61.9146666667,203.005333,264.9199996667,336.448399576709,0.0,220.0,0.0,0.0,320.19000000000005,0.0,220.0,0.0,0.0,16.25839957670894,736.9535479319452
1173,RegionF,69.866,204.754,274.62,348.7674,0.0,220.0,0.0,0.0,290.22,0.0,220.0,0.0,0.0,58.54739999999998,673.9993543835582
1174,RegionF,55.7663333333,229.493667,285.2600003333,362.28020042329103,0.0,220.0,0.0,0.0,280.0,0.0,220.0,0.0,0.0,82.28020042329103,585.5260205950732
1175,RegionF,75.62,218.22,293.84000000000003,373.17680000000007,0.0,220.0,0.0,0.0,290.22,0.0,220.0,0.0,0.0,82.95680000000004,496.3251603800194
1176,RegionF,93.996,246.864,340.86,432.8922,0.0,220.0,0.0,0.0,320.19000000000005,0.0,220.0,0.0,0.0,112.70219999999995,375.13999908969686
1177,RegionF,41.889,330.141,372.03000000000003,472.47810000000004,0.0,220.0,0.0,0.0,367.87,0.0,220.0,0.0,0.0,104.60810000000004,262.6581711327076
1178,RegionF,90.0266666667,330.213333,420.2399996667,533.704799576709,0.0,220.0,0.0,0.0,430.0,0.0,220.0,0.0,0.0,103.70479957670898,151.14763395345062
1179,RegionF,106.7906666667,337.199333,443.98999966670004,563.8672995767091,0.0,220.0,0.0,0.0,502.35,0.0,220.0,0.0,0.0,61.51729957670909,85.0
1180,RegionF,62.692,382.408,445.1,565.277,0.0,220.0,0.0,0.0,565.277,-0.0,220.0,14.722999999999956,0.0,0.0,85.0
1181,RegionF,116.1293333333,347.360667,463.4900003333,588.632300423291,0.0,220.0,0.0,0.0,588.632300423291,0.0,220.0,69.01769957670899,0.0,0.0,85.0
1182,RegionF,122.636,345.164,467.79999999999995,594.106,0.0,220.0,0.0,0.0,594.106,0.0,220.0,135.894,0.0,0.0,85.0
1183,RegionF,159.676,311.974,471.65,598.9955,0.0,220.0,0.0,0.0,598.9955,-0.0,220.0,193.1345,0.0,0.0,85.0
1184,RegionF,171.7453333333,282.044667,453.7900003333,576.313300423291,0.0,220.0,0.0,0.0,576.313300423291,0.0,220.0,263.4966995767089,0.0,0.0,85.0
1185,RegionF,158.3026666667,285.827333,444.1299996667,564.0450995767089,0.0,220.0,0.0,0.0,564.0450995767089,-0.0,220.0,305.73490042329104,0.0,0.0,85.0
1186,RegionF,115.2586666667,321.861333,437.1199996667,555.142399576709,0.0,220.0,0.0,0.0,555.142399576709,1.3606137493278515e-12,220.0,324.8576004232897,1.3606137493278515e-12,0.0,85.00000000000128
1187,RegionF,83.8186666667,278.281333,362.0999996667,459.866999576709,0.0,220.0,0.0,0.0,459.866999576709,-9.017013136534839e-13,220.0,409.91300042329186,-9.017013136534839e-13,0.0,85.00000000000043
1188,RegionF,90.8413333333,247.788667,338.6300003333,430.06010042329103,0.0,220.0,0.0,0.0,430.06010042329103,80.69284319009557,220.0,329.05705638661334,80.69284319009557,0.0,160.85127259869026
1189,RegionF,99.0,218.39,317.39,403.08529999999996,0.0,220.0,0.0,0.0,403.08529999999996,-0.0,220.0,389.04470000000003,0.0,0.0,160.85127259869026
1190,RegionF,111.975,202.772,314.74699999999996,399.72869,0.0,220.0,0.0,0.0,399.72869,-0.0,220.0,330.27131,0.0,0.0,160.85127259869026
1191,RegionF,99.6723333333,192.631667,292.3040003333,371.226080423291,0.0,220.0,0.0,0.0,371.226080423291,-0.0,220.0,286.42391957670895,0.0,0.0,160.8512725986995
1192,RegionF,84.508,175.752,260.26,330.5302,0.0,220.0,0.0,0.0,330.5302,249.46980000000002,220.0,0.0,249.46980000000002,0.0,395.35288459869946
1193,RegionF,87.1753333333,140.724667,227.9000003333,289.433000423291,0.0,220.0,0.0,0.0,289.433000423291,212.91699957670903,220.0,0.0,212.91699957670903,0.0,595.494864200806
1194,RegionF,82.94,129.33,212.27,269.5829,0.0,220.0,0.0,0.0,269.5829,160.4171,220.0,0.0,160.4171,0.0,746.2869382008059
1195,RegionF,85.2433333333,142.876667,228.1200003333,289.712400423291,0.0,220.0,0.0,0.0,289.712400423291,78.157599576709,220.0,0.0,78.157599576709,0.0,819.7550818029124
1196,RegionF,34.5626666667,227.027333,261.5899996667,332.21929957670903,0.0,220.0,0.0,0.0,320.19000000000005,0.0,220.0,0.0,0.0,12.02929957670898,806.8203510752684
1197,RegionF,40.032,229.478,269.51,342.2777,0.0,220.0,0.0,0.0,290.22,0.0,220.0,0.0,0.0,52.057699999999954,750.8443295698921
1198,RegionF,49.5933333333,228.036667,277.6300003333,352.590100423291,0.0,220.0,0.0,0.0,280.0,0.0,220.0,0.0,0.0,72.590100423291,672.7904581469986
1199,RegionF,72.26,230.59,302.85,384.6195,0.0,220.0,0.0,0.0,290.22,0.0,220.0,0.0,0.0,94.39949999999999,571.2856194373212
1200,RegionF,60.2626666667,292.867333,353.1299996667,448.475099576709,0.0,220.0,0.0,0.0,320.19000000000005,0.0,220.0,0.0,0.0,128.28509957670894,433.3446521505374
1201,RegionF,97.668,282.382,380.05,482.6635,0.0,220.0,0.0,0.0,367.87,0.0,220.0,0.0,0.0,114.7935,309.9107811827955
1202,RegionF,81.0416666667,339.448333,420.4899996667,534.022299576709,0.0,220.0,0.0,0.0,430.0,0.0,220.0,0.0,0.0,104.02229957670897,198.05884615407615
1203,RegionF,46.0533333333,385.696667,431.7500003333,548.322500423291,0.0,220.0,0.0,0.0,502.35,0.0,220.0,0.0,0.0,45.97250042329097,148.62604999999985
1204,RegionF,37.08,413.36,450.44,572.0588,0.0,220.0,0.0,0.0,572.0588,-0.0,220.0,7.941199999999981,0.0,0.0,148.62604999999985
1205,RegionF,40.0053333333,394.814667,434.82000033329996,552.2214004232909,0.0,220.0,0.0,0.0,552.2214004232909,-0.0,220.0,105.42859957670908,0.0,0.0,148.62604999999985
1206,RegionF,72.824,411.636,484.46000000000004,615.2642000000001,0.0,220.0,0.0,0.0,615.2642000000001,-0.0,220.0,114.73579999999993,0.0,0.0,148.62604999999985
1207,RegionF,43.2206666667,410.929333,454.14999966669996,576.770499576709,0.0,220.0,0.0,0.0,576.770499576709,-0.0,220.0,215.35950042329102,0.0,0.0,148.62604999999985
1208,RegionF,89.2973333333,360.522667,449.8200003333,571.2714004232911,0.0,220.0,0.0,0.0,571.2714004232911,-0.0,220.0,268.53859957670886,0.0,0.0,148.62604999999985
1209,RegionF,90.994,313.506,404.5,513.715,0.0,220.0,0.0,0.0,513.715,-0.0,220.0,356.06499999999994,0.0,0.0,148.62604999999985
1210,RegionF,53.0143333333,358.595667,411.6100003333,522.744700423291,0.0,220.0,0.0,0.0,522.744700423291,-0.0,220.0,357.25529957670904,0.0,0.0,148.62604999999985
1211,RegionF,92.9133333333,297.306667,390.2200003333,495.579400423291,0.0,220.0,0.0,0.0,495.579400423291,-0.0,220.0,374.20059957670895,0.0,0.0,148.62604999999985
1212,RegionF,108.321,249.169,357.49,454.01230000000004,0.0,220.0,0.0,0.0,454.01230000000004,-0.0,220.0,385.7976999999999,0.0,0.0,148.62604999999985
1213,RegionF,121.46,225.619,347.079,440.79033000000004,0.0,220.0,0.0,0.0,440.79033000000004,-2.1165102767322135e-13,220.0,351.3396700000002,-2.1165102767322135e-13,0.0,148.62604999999965
1214,RegionF,123.63,189.66,313.28999999999996,397.87829999999997,0.0,220.0,0.0,0.0,397.87829999999997,-0.0,220.0,332.12170000000003,0.0,0.0,148.62604999999965
1215,RegionF,81.876,207.039,288.91499999999996,366.92204999999996,0.0,220.0,0.0,0.0,366.92204999999996,-0.0,220.0,290.72795,0.0,0.0,148.62604999999965
1216,RegionF,80.292,176.278,256.57,325.8439,0.0,220.0,0.0,0.0,325.8439,250.00000000000065,220.0,4.156099999999327,250.00000000000065,0.0,383.62605000000025
1217,RegionF,48.8893333333,176.300667,225.19000033330002,285.991300423291,0.0,220.0,0.0,0.0,285.991300423291,216.358699576709,220.0,0.0,216.358699576709,0.0,587.0032276021067
1218,RegionF,56.4516666667,164.178333,220.6299996667,280.200099576709,0.0,220.0,0.0,0.0,280.200099576709,149.79990042329098,220.0,0.0,149.79990042329098,0.0,727.8151340000002
1219,RegionF,33.088,190.742,223.82999999999998,284.2641,0.0,220.0,0.0,0.0,284.2641,83.6058999999998,220.0,2.1316282072803006e-13,83.6058999999998,0.0,806.40468
1220,RegionF,32.36,183.24,215.60000000000002,273.812,0.0,220.0,0.0,0.0,273.812,46.37800000000004,220.0,0.0,46.37800000000004,0.0,850.0
1221,RegionF,39.832,229.178,269.01,341.6427,0.0,220.0,0.0,0.0,290.22,0.0,220.0,0.0,0.0,51.42269999999996,794.7067741935484
1222,RegionF,77.8906666667,229.409333,307.2999996667,390.270999576709,0.0,220.0,0.0,0.0,280.0,0.0,220.0,0.0,0.0,110.27099957670902,676.1358069067645
1223,RegionF,109.656,225.124,334.78,425.1706,0.0,220.0,0.0,0.0,290.22,0.0,220.0,0.0,0.0,134.95059999999995,531.0276348637539
1224,RegionF,80.3306666667,302.789333,383.1199996667,486.56239957670897,0.0,220.0,0.0,0.0,320.19000000000005,0.0,220.0,0.0,0.0,166.37239957670891,352.13258155546475
1225,RegionF,81.1266666667,289.413333,370.53999966670006,470.58579957670906,0.0,220.0,0.0,0.0,367.87,0.0,220.0,0.0,0.0,102.71579957670906,241.68548523642278
